id,verbatim_text,product,pack,region,issue_type,source,created_at,taxonomy_coverage,is_planted_issue,planted_issue_id
5e236c18-05e1-485a-9a56-203dd1a257a4,Ordered Cookies Pack got wrong flavor,Cookies Pack,Can 330ml,California,Wrong Flavor,Twitter,2026-01-27T21:53:00,0.92,False,
7bd26bf7-cf25-4158-87e7-766bf9e606cc,Opened Cookies Pack and it was stale,Cookies Pack,Can 330ml,Texas,Stale Taste,Amazon Review,2026-01-27T21:55:00,0.67,False,
5f54da63-b809-42cc-bd91-67990024af8f,Opened Crunchy Chips and it was stale,Crunchy Chips,Resealable Bag v2 - New Lid,Pacific Northwest,Stale Taste,Email,2026-01-27T22:03:00,0.68,False,
39ca3ec0-9b09-4e2a-a6cd-feeb26d9e056,Opened Soda Pop and it was stale,Soda Pop,Resealable Bag v2 - New Lid,Pacific Northwest,Stale Taste,Call Center,2026-01-27T22:09:00,0.69,False,
2d0287ea-fb76-47f3-8b54-3dbbfc5b6bc9,Ordered Granola Bar got wrong flavor,Granola Bar,Box 200g,Pacific Northwest,Wrong Flavor,Email,2026-01-27T22:15:00,0.79,False,
073aa63b-e181-421a-9de6-00085e3b385c,Box crushed in shipping to California,Cookies Pack,Can 330ml,California,Damaged Pack,Email,2026-01-27T22:23:00,0.71,False,
3b5db442-5efe-40f0-8705-600bf18b45ab,Box 200g arrived torn,Crunchy Chips,Box 200g,Texas,Damaged Pack,Twitter,2026-01-27T22:37:00,0.87,False,
89d9e47c-d0ee-4b32-a282-e7f764714fea,Box crushed in shipping to Pacific Northwest,Crunchy Chips,Box 200g,Pacific Northwest,Damaged Pack,Twitter,2026-01-27T22:46:00,0.83,False,
fb386a80-652e-4ffa-8d2d-399482389f22,Resealable Bag v2 - New Lid leaking in transit to Midwest,Crunchy Chips,Resealable Bag v2 - New Lid,Midwest,Leaking,Call Center,2026-01-27T22:47:00,0.84,False,
068f791e-3ced-4680-96b3-eff4aec21949,Box 200g half empty - Crunchy Chips,Crunchy Chips,Box 200g,Northeast,Low Fill,Email,2026-01-27T22:54:00,0.7,False,
179dc1cd-c419-43e0-9cfc-14c9619635d8,New lid on Box 200g doesn't seal properly,Soda Pop,Box 200g,Pacific Northwest,Seal Failure,Amazon Review,2026-01-27T23:22:00,0.62,False,
5b30269b-56cd-479c-8a42-38362514cf34,Can 330ml arrived torn,Soda Pop,Can 330ml,Midwest,Damaged Pack,Amazon Review,2026-01-27T23:27:00,0.82,False,
cca45a99-87a8-44c2-a81f-3ae8171c32ef,Can 330ml half empty - Crunchy Chips,Crunchy Chips,Can 330ml,Texas,Low Fill,Call Center,2026-01-27T23:27:00,0.64,False,
33b1270b-408c-46b3-95e8-1020bbd04a42,Can 330ml leaking in transit to California,Soda Pop,Can 330ml,California,Leaking,Call Center,2026-01-27T23:39:00,0.94,False,
1a72d6c9-61cb-48ca-850b-b6205c55edc3,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Resealable Bag v2 - New Lid,Texas,Wrong Flavor,Twitter,2026-01-27T23:49:00,0.76,False,
2a77d24f-62f1-4b5a-8869-4dd91aa8f4cb,Can 330ml half empty - Granola Bar,Granola Bar,Can 330ml,Pacific Northwest,Low Fill,Email,2026-01-28T00:08:00,0.83,False,
638d927d-655f-4e01-beca-be4ca701cbe1,Resealable Bag v2 - New Lid arrived torn,Soda Pop,Resealable Bag v2 - New Lid,Texas,Damaged Pack,Twitter,2026-01-28T00:10:00,0.82,False,
02f4cb62-5d9d-4205-b812-353d97ea6bc3,Soda Pop tastes stale from Texas,Soda Pop,Resealable Bag v1,Texas,Stale Taste,Twitter,2026-01-28T00:11:00,0.87,False,
2d7957da-cb9f-4ae9-b006-edd22f24b23d,Box 200g leaking in transit to Northeast,Crunchy Chips,Box 200g,Northeast,Leaking,Twitter,2026-01-28T00:13:00,0.67,False,
665487d9-60c4-4694-8bb1-7c63be7189d6,Stale Granola Bar in Resealable Bag v2 - New Lid,Granola Bar,Resealable Bag v2 - New Lid,Midwest,Stale Taste,Email,2026-01-28T00:14:00,0.62,False,
ba98e43c-d7c4-4554-98bd-2c76a599abdc,Ordered Soda Pop got wrong flavor,Soda Pop,Can 330ml,Texas,Wrong Flavor,Amazon Review,2026-01-28T00:32:00,0.78,False,
5492ab2c-0c98-4c38-9fde-f98543fc449a,Box crushed in shipping to Midwest,Cookies Pack,Box 200g,Midwest,Damaged Pack,Call Center,2026-01-28T00:36:00,0.81,False,
a3382a23-e750-45ca-82dd-9f4122e18cdc,Box 200g half empty - Soda Pop,Soda Pop,Box 200g,Northeast,Low Fill,Call Center,2026-01-28T00:40:00,0.93,False,
f6b3e37e-deab-4a6f-8a30-1a9967e1972f,Can 330ml half empty - Soda Pop,Soda Pop,Can 330ml,Midwest,Low Fill,Email,2026-01-28T00:41:00,0.91,False,
417a6818-aea4-4b72-aa41-d2159eaab64e,Resealable Box 200g failed to close - California,Crunchy Chips,Box 200g,California,Seal Failure,Amazon Review,2026-01-28T01:15:00,0.71,False,
61b44602-b604-4a81-9547-c3e27a367b6b,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Box 200g,Pacific Northwest,Wrong Flavor,Amazon Review,2026-01-28T01:15:00,0.62,False,
1efb3efd-c2b1-4c4c-9294-473ecdcdcaa1,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Resealable Bag v2 - New Lid,Pacific Northwest,Wrong Flavor,Twitter,2026-01-28T01:25:00,0.92,False,
742f096a-68bf-456d-a292-4b06374e833d,Ordered Granola Bar got wrong flavor,Granola Bar,Box 200g,California,Wrong Flavor,Amazon Review,2026-01-28T01:27:00,0.8,False,
60252eae-2fd7-45ef-b465-8de72880b05b,Box crushed in shipping to Pacific Northwest,Soda Pop,Resealable Bag v1,Pacific Northwest,Damaged Pack,Amazon Review,2026-01-28T01:28:00,0.66,False,
b4985361-fc23-49cb-ac87-4340aa43d414,Box crushed in shipping to Pacific Northwest,Cookies Pack,Resealable Bag v2 - New Lid,Pacific Northwest,Damaged Pack,Email,2026-01-28T01:38:00,0.87,False,
af70574e-49e5-4534-8f0e-90fb22b0d5bb,Soda Pop tastes stale from Pacific Northwest,Soda Pop,Resealable Bag v2 - New Lid,Pacific Northwest,Stale Taste,Call Center,2026-01-28T02:18:00,0.76,False,
6504effb-12fc-4ef1-970a-511523359b15,Resealable Bag v1 arrived torn,Soda Pop,Resealable Bag v1,California,Damaged Pack,Twitter,2026-01-28T02:26:00,0.73,False,
82bbd6d7-f850-41a8-8f74-f5b69f409bb4,Resealable Bag v2 - New Lid leaking in transit to California,Crunchy Chips,Resealable Bag v2 - New Lid,California,Leaking,Twitter,2026-01-28T02:28:00,0.62,False,
2a453102-5aa1-4adf-a1c5-3842c4d29251,Box crushed in shipping to Pacific Northwest,Soda Pop,Box 200g,Pacific Northwest,Damaged Pack,Amazon Review,2026-01-28T02:30:00,0.71,False,
b3382f44-49f3-41dc-9013-7ed2e976c25c,New lid on Can 330ml doesn't seal properly,Soda Pop,Can 330ml,California,Seal Failure,Call Center,2026-01-28T02:43:00,0.93,False,
7dbca396-c2da-4e52-b1a9-5a29246ff7d0,Can 330ml half empty - Soda Pop,Soda Pop,Can 330ml,Texas,Low Fill,Twitter,2026-01-28T02:45:00,0.87,False,
835e7874-5c07-41cf-b857-5070e8190881,Can 330ml half empty - Granola Bar,Granola Bar,Can 330ml,Midwest,Low Fill,Call Center,2026-01-28T03:01:00,0.89,False,
d29ca530-f8b2-430e-8291-cabd63b0b36b,Resealable Bag v2 - New Lid leaking in transit to Pacific Northwest,Soda Pop,Resealable Bag v2 - New Lid,Pacific Northwest,Leaking,Amazon Review,2026-01-28T03:08:00,0.81,False,
37bbc5d6-06e3-4cf6-a956-31f9885f2c7e,Stale Granola Bar in Can 330ml,Granola Bar,Can 330ml,Northeast,Stale Taste,Twitter,2026-01-28T03:17:00,0.63,False,
409bb2f2-4416-4184-94f1-26cedae68e8a,Resealable Bag v1 arrived torn,Granola Bar,Resealable Bag v1,Texas,Damaged Pack,Email,2026-01-28T03:18:00,0.86,False,
11b90a69-ef61-4b6f-975d-03ac57ad1067,Ordered Granola Bar got wrong flavor,Granola Bar,Box 200g,Northeast,Wrong Flavor,Call Center,2026-01-28T03:31:00,0.63,False,
060d4552-3113-4a3b-a8bf-7af9ac140879,Can 330ml leaking in transit to California,Granola Bar,Can 330ml,California,Leaking,Twitter,2026-01-28T03:32:00,0.9,False,
63baf294-94ae-4b5d-adc0-4311331cdc13,Resealable Bag v1 half empty - Soda Pop,Soda Pop,Resealable Bag v1,Midwest,Low Fill,Twitter,2026-01-28T03:40:00,0.79,False,
58afb2cd-5a62-4e5b-bec7-057ff474d038,Ordered Cookies Pack got wrong flavor,Cookies Pack,Resealable Bag v2 - New Lid,Midwest,Wrong Flavor,Email,2026-01-28T03:40:00,0.72,False,
90124284-a782-401b-b9d3-5d4e13a29aae,Box 200g leaking in transit to California,Granola Bar,Box 200g,California,Leaking,Twitter,2026-01-28T03:45:00,0.85,False,
b436497c-0ff2-4b2f-95d6-e63786e98ec6,Box crushed in shipping to Texas,Crunchy Chips,Resealable Bag v2 - New Lid,Texas,Damaged Pack,Amazon Review,2026-01-28T04:06:00,0.79,False,
a863cc5d-a80c-4851-a37d-02d6ead13004,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Resealable Bag v1,Northeast,Wrong Flavor,Call Center,2026-01-28T04:21:00,0.84,False,
59a6397b-826a-4cec-80ee-4f48822c680a,Box 200g half empty - Crunchy Chips,Crunchy Chips,Box 200g,California,Low Fill,Email,2026-01-28T04:35:00,0.78,False,
17d8a3b8-f0b5-49b2-9c86-e2e186406e71,Stale Crunchy Chips in Resealable Bag v2 - New Lid,Crunchy Chips,Resealable Bag v2 - New Lid,Northeast,Stale Taste,Call Center,2026-01-28T04:39:00,0.76,False,
ca143483-6984-408b-8ee0-7a66a55f4a52,Resealable Bag v2 - New Lid leaking in transit to Texas,Crunchy Chips,Resealable Bag v2 - New Lid,Texas,Leaking,Twitter,2026-01-28T04:40:00,0.92,False,
f500d165-21b8-4716-b59f-1caa0a6f6ce2,Box 200g leaking in transit to California,Soda Pop,Box 200g,California,Leaking,Amazon Review,2026-01-28T04:51:00,0.92,False,
52a6204c-8ce5-4c8f-b093-f404f1ef6ab2,Can 330ml half empty - Granola Bar,Granola Bar,Can 330ml,California,Low Fill,Amazon Review,2026-01-28T05:03:00,0.85,False,
0e5bb193-f328-4aa4-9fea-9e083085c755,Resealable Bag v1 half empty - Granola Bar,Granola Bar,Resealable Bag v1,Texas,Low Fill,Email,2026-01-28T05:05:00,0.77,False,
ff15d198-20f6-4809-8d15-b108f1d89b20,Opened Soda Pop and it was stale,Soda Pop,Can 330ml,Pacific Northwest,Stale Taste,Email,2026-01-28T05:14:00,0.65,False,
9ea7c699-ac0a-4e9d-8517-ec36f371ee1b,Box 200g half empty - Crunchy Chips,Crunchy Chips,Box 200g,Northeast,Low Fill,Amazon Review,2026-01-28T05:19:00,0.61,False,
1747e526-00f7-4ccf-b359-9de860178912,Box 200g half empty - Granola Bar,Granola Bar,Box 200g,California,Low Fill,Twitter,2026-01-28T05:34:00,0.72,False,
032ec5dc-d047-4623-99d9-3635ae0c3147,Resealable Bag v2 - New Lid arrived torn,Granola Bar,Resealable Bag v2 - New Lid,Northeast,Damaged Pack,Call Center,2026-01-28T05:35:00,0.63,False,
83dc033e-eff1-43e2-9d2d-7a15773d2645,Can 330ml leaking in transit to Midwest,Granola Bar,Can 330ml,Midwest,Leaking,Amazon Review,2026-01-28T05:44:00,0.86,False,
034214ff-39f2-4ce5-8cff-3a70751f75e8,Box crushed in shipping to Pacific Northwest,Cookies Pack,Box 200g,Pacific Northwest,Damaged Pack,Call Center,2026-01-28T05:53:00,0.75,False,
b59b685a-01f3-4857-b83e-d68f4467e861,Resealable Bag v1 arrived torn,Cookies Pack,Resealable Bag v1,Texas,Damaged Pack,Email,2026-01-28T05:59:00,0.6,False,
83757230-c4bd-40d2-9c30-abb2dae06ffa,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Resealable Bag v1,Northeast,Wrong Flavor,Amazon Review,2026-01-28T06:10:00,0.72,False,
c938c985-40b6-454b-af00-8d7da7c3178c,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Box 200g,Pacific Northwest,Wrong Flavor,Call Center,2026-01-28T06:20:00,0.79,False,
b8a5cacd-c506-4dff-ae8f-389e4a428d9c,Soda Pop tastes stale from Northeast,Soda Pop,Resealable Bag v1,Northeast,Stale Taste,Twitter,2026-01-28T06:20:00,0.64,False,
707148de-dea6-4cd0-8a6e-a66a6b1f43de,Can 330ml arrived torn,Granola Bar,Can 330ml,Texas,Damaged Pack,Email,2026-01-28T06:23:00,0.64,False,
9516f4bc-1370-476d-92bc-522dbb8c13aa,Can 330ml leaking in transit to Northeast,Soda Pop,Can 330ml,Northeast,Leaking,Amazon Review,2026-01-28T06:24:00,0.83,False,
1e44dba6-6448-48bd-9d98-f1bd34c2c5c5,Box 200g half empty - Cookies Pack,Cookies Pack,Box 200g,Midwest,Low Fill,Email,2026-01-28T06:25:00,0.87,False,
fcd4519f-e17c-491f-9869-d5bcdee055ef,Box 200g leaking in transit to California,Cookies Pack,Box 200g,California,Leaking,Amazon Review,2026-01-28T06:30:00,0.91,False,
5384d350-269c-4d2b-a50e-5385acb056ec,"The Resealable Bag v1 won't close, goes stale in Pacific Northwest",Granola Bar,Resealable Bag v1,Pacific Northwest,Seal Failure,Amazon Review,2026-01-28T06:39:00,0.6,False,
88bdcfc1-e829-4bf9-8ee7-6638b32e6b9b,New lid on Resealable Bag v2 - New Lid doesn't seal properly,Crunchy Chips,Resealable Bag v2 - New Lid,Midwest,Seal Failure,Email,2026-01-28T06:53:00,0.71,False,
6aafd501-6cb2-4656-8478-b0da9fa6e10a,Stale Crunchy Chips in Box 200g,Crunchy Chips,Box 200g,California,Stale Taste,Call Center,2026-01-28T06:58:00,0.69,False,
2dfa9538-ded1-478b-b4c7-963dc477d71c,Box 200g half empty - Crunchy Chips,Crunchy Chips,Box 200g,California,Low Fill,Call Center,2026-01-28T06:58:00,0.83,False,
465216eb-30d2-497b-8217-31475ec77d3c,"The Box 200g won't close, goes stale in Northeast",Cookies Pack,Box 200g,Northeast,Seal Failure,Call Center,2026-01-28T06:59:00,0.84,False,
ed0c0b5f-0304-4e79-bc00-6de88bdf3046,Resealable Bag v1 leaking in transit to California,Soda Pop,Resealable Bag v1,California,Leaking,Twitter,2026-01-28T07:13:00,0.68,False,
9820a550-f11f-4f1c-a431-1d4af7a35e18,Can 330ml half empty - Cookies Pack,Cookies Pack,Can 330ml,Texas,Low Fill,Email,2026-01-28T07:17:00,0.67,False,
c80d2c94-de22-4bc0-b81e-0c8e59a616d7,Can 330ml leaking in transit to Pacific Northwest,Granola Bar,Can 330ml,Pacific Northwest,Leaking,Amazon Review,2026-01-28T07:36:00,0.74,False,
46b0296f-ea55-4e18-afb4-7c5eec65a745,Ordered Cookies Pack got wrong flavor,Cookies Pack,Can 330ml,Midwest,Wrong Flavor,Twitter,2026-01-28T07:46:00,0.76,False,
6427d1eb-9701-4c7a-a06a-9a777ce79b37,Can 330ml half empty - Granola Bar,Granola Bar,Can 330ml,California,Low Fill,Email,2026-01-28T07:58:00,0.64,False,
4c335f1b-5931-42f9-9c0a-35dd85884f68,Ordered Soda Pop got wrong flavor,Soda Pop,Can 330ml,Pacific Northwest,Wrong Flavor,Amazon Review,2026-01-28T07:58:00,0.63,False,
09a61734-950f-48d7-8b1a-b65768c5a691,Ordered Cookies Pack got wrong flavor,Cookies Pack,Resealable Bag v2 - New Lid,Northeast,Wrong Flavor,Amazon Review,2026-01-28T07:59:00,0.8,False,
d0f62784-aa9f-4367-89d6-427d816404f5,Resealable Bag v2 - New Lid half empty - Cookies Pack,Cookies Pack,Resealable Bag v2 - New Lid,Texas,Low Fill,Call Center,2026-01-28T08:11:00,0.76,False,
3c082a51-5386-488f-956a-d2f3587d4ea3,Stale Crunchy Chips in Resealable Bag v1,Crunchy Chips,Resealable Bag v1,Midwest,Stale Taste,Email,2026-01-28T08:16:00,0.91,False,
c74c3e59-fe7a-41c4-8cd4-bfd09e4cfdac,Opened Cookies Pack and it was stale,Cookies Pack,Box 200g,Northeast,Stale Taste,Call Center,2026-01-28T08:20:00,0.74,False,
75e9fe0d-f0ac-45c4-a407-69a7c7fa341b,Resealable Bag v1 arrived torn,Granola Bar,Resealable Bag v1,Northeast,Damaged Pack,Call Center,2026-01-28T08:24:00,0.71,False,
e1303f7e-0d79-4353-ba33-db7d90fddebd,Resealable Bag v1 half empty - Soda Pop,Soda Pop,Resealable Bag v1,Pacific Northwest,Low Fill,Amazon Review,2026-01-28T08:39:00,0.82,False,
8b9a2553-8cb2-4961-86a8-e96018509c9e,Resealable Bag v2 - New Lid half empty - Granola Bar,Granola Bar,Resealable Bag v2 - New Lid,Texas,Low Fill,Amazon Review,2026-01-28T08:40:00,0.88,False,
302e8027-55ed-4239-a3f6-0ef279209dd3,Ordered Soda Pop got wrong flavor,Soda Pop,Resealable Bag v2 - New Lid,Northeast,Wrong Flavor,Email,2026-01-28T08:41:00,0.71,False,
d0364265-1a4d-4d50-ae26-caf0c0de1dbc,Soda Pop tastes stale from Northeast,Soda Pop,Can 330ml,Northeast,Stale Taste,Call Center,2026-01-28T08:43:00,0.89,False,
edd6d27b-5911-40c4-a51f-dea9f23a0f41,Box crushed in shipping to Texas,Crunchy Chips,Box 200g,Texas,Damaged Pack,Email,2026-01-28T08:48:00,0.84,False,
2cf3a2c8-ad78-49e4-b4c1-d1895865232a,New lid on Resealable Bag v1 doesn't seal properly,Soda Pop,Resealable Bag v1,Midwest,Seal Failure,Twitter,2026-01-28T09:10:00,0.66,False,
b5adf62d-2e17-4349-94df-c08de5edb175,Opened Cookies Pack and it was stale,Cookies Pack,Can 330ml,Texas,Stale Taste,Twitter,2026-01-28T09:15:00,0.74,False,
b910e711-35e4-4f62-b5ab-abe3000929dd,Resealable Bag v1 arrived torn,Crunchy Chips,Resealable Bag v1,California,Damaged Pack,Twitter,2026-01-28T09:20:00,0.85,False,
f3f61a46-f736-4178-98a5-1074f751f3b2,Box crushed in shipping to Pacific Northwest,Crunchy Chips,Box 200g,Pacific Northwest,Damaged Pack,Amazon Review,2026-01-28T09:22:00,0.93,False,
c52ef439-e85e-4b65-a8ba-f7d57438569e,Resealable Bag v2 - New Lid arrived torn,Crunchy Chips,Resealable Bag v2 - New Lid,California,Damaged Pack,Amazon Review,2026-01-28T09:24:00,0.61,False,
9a0b4587-8534-4379-a7a5-95c2aa2d4d1f,Box 200g half empty - Granola Bar,Granola Bar,Box 200g,Midwest,Low Fill,Amazon Review,2026-01-28T09:30:00,0.75,False,
14a927f6-a196-4ae8-92a6-4e0a5ccc88fe,"The Box 200g won't close, goes stale in Pacific Northwest",Crunchy Chips,Box 200g,Pacific Northwest,Seal Failure,Twitter,2026-01-28T09:38:00,0.9,False,
96d029cf-0064-4280-a825-ff2b4d876eb6,Ordered Granola Bar got wrong flavor,Granola Bar,Box 200g,Texas,Wrong Flavor,Twitter,2026-01-28T09:46:00,0.88,False,
f955def8-f3a5-4937-a390-9d787fb410de,Can 330ml leaking in transit to Texas,Crunchy Chips,Can 330ml,Texas,Leaking,Call Center,2026-01-28T09:51:00,0.64,False,
1cc933be-6b18-4232-aebe-a170929da394,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Can 330ml,Midwest,Wrong Flavor,Twitter,2026-01-28T09:58:00,0.6,False,
848a899e-3537-46b2-8ec2-44f6a4084254,Box crushed in shipping to Midwest,Granola Bar,Resealable Bag v2 - New Lid,Midwest,Damaged Pack,Amazon Review,2026-01-28T09:59:00,0.81,False,
c6ee3b42-44ac-4ee0-a5d8-8df8c445b03e,Soda Pop tastes stale from Texas,Soda Pop,Resealable Bag v1,Texas,Stale Taste,Twitter,2026-01-28T10:01:00,0.92,False,
aaa577c6-e309-4b8c-9d96-7fb97b7ee667,Opened Granola Bar and it was stale,Granola Bar,Box 200g,Texas,Stale Taste,Call Center,2026-01-28T10:22:00,0.69,False,
2a6ff64e-4776-4ab0-a06e-db6e80762784,New lid on Can 330ml doesn't seal properly,Cookies Pack,Can 330ml,California,Seal Failure,Twitter,2026-01-28T10:27:00,0.77,False,
a8cc86f8-34fa-4aa3-85a4-a3f4ab7b9648,Resealable Box 200g failed to close - Midwest,Granola Bar,Box 200g,Midwest,Seal Failure,Twitter,2026-01-28T10:51:00,0.9,False,
f4d1dce4-5bf1-4092-b96e-ec4ed67f541f,Resealable Bag v1 leaking in transit to Pacific Northwest,Crunchy Chips,Resealable Bag v1,Pacific Northwest,Leaking,Amazon Review,2026-01-28T10:54:00,0.93,False,
316ba944-7a1d-4cd8-83c6-74972dcd1dae,Can 330ml half empty - Soda Pop,Soda Pop,Can 330ml,Midwest,Low Fill,Amazon Review,2026-01-28T10:55:00,0.63,False,
9cc8781d-b075-4797-80d7-33a5a6d09f0a,Can 330ml leaking in transit to Texas,Crunchy Chips,Can 330ml,Texas,Leaking,Call Center,2026-01-28T11:06:00,0.81,False,
29b30f13-b84a-4b9f-b189-91f31f7db76a,Ordered Cookies Pack got wrong flavor,Cookies Pack,Box 200g,Pacific Northwest,Wrong Flavor,Amazon Review,2026-01-28T11:07:00,0.86,False,
8a4b5691-9ea0-4bc5-8b29-96914ee9f807,New lid on Box 200g doesn't seal properly,Cookies Pack,Box 200g,Northeast,Seal Failure,Amazon Review,2026-01-28T11:09:00,0.92,False,
0fe1ae5d-b4fd-4fbc-add2-126ba6d4e595,Ordered Cookies Pack got wrong flavor,Cookies Pack,Resealable Bag v2 - New Lid,Northeast,Wrong Flavor,Email,2026-01-28T11:16:00,0.92,False,
8d6a8657-2cf8-433d-9154-4f9f8438784b,Box 200g arrived torn,Granola Bar,Box 200g,Midwest,Damaged Pack,Amazon Review,2026-01-28T11:17:00,0.84,False,
e5523ea9-3323-4041-9625-39519a40cc7c,Box 200g half empty - Granola Bar,Granola Bar,Box 200g,Pacific Northwest,Low Fill,Call Center,2026-01-28T11:44:00,0.6,False,
6ea785c5-e9f1-4940-b42c-c830545efe73,Ordered Soda Pop got wrong flavor,Soda Pop,Box 200g,Midwest,Wrong Flavor,Email,2026-01-28T11:54:00,0.84,False,
8114cdcb-8f23-4ec6-b0b7-3c3243dad459,Resealable Bag v2 - New Lid arrived torn,Crunchy Chips,Resealable Bag v2 - New Lid,Northeast,Damaged Pack,Call Center,2026-01-28T12:01:00,0.92,False,
38b043f1-4a13-428c-a0be-d930d423952c,Ordered Cookies Pack got wrong flavor,Cookies Pack,Can 330ml,Texas,Wrong Flavor,Amazon Review,2026-01-28T12:04:00,0.94,False,
50c066c2-a1c6-4de1-863e-0547423025ff,"The Box 200g won't close, goes stale in Midwest",Granola Bar,Box 200g,Midwest,Seal Failure,Email,2026-01-28T12:24:00,0.74,False,
72dcb2a3-9d8c-4286-b780-cd8febe5f2d5,Resealable Bag v1 half empty - Granola Bar,Granola Bar,Resealable Bag v1,Midwest,Low Fill,Email,2026-01-28T12:26:00,0.67,False,
ee6b02f3-f0e8-4df2-a413-ec68e29d4ff1,Can 330ml half empty - Soda Pop,Soda Pop,Can 330ml,California,Low Fill,Twitter,2026-01-28T12:30:00,0.8,False,
e1954cde-07c5-4d70-8b14-25c95fcd7293,Can 330ml half empty - Soda Pop,Soda Pop,Can 330ml,Midwest,Low Fill,Twitter,2026-01-28T13:28:00,0.68,False,
f5bee2f0-e81b-4961-8a0e-398183740321,Opened Crunchy Chips and it was stale,Crunchy Chips,Box 200g,Midwest,Stale Taste,Twitter,2026-01-28T13:38:00,0.74,False,
a03ed575-d9c1-4ea4-b912-ad0396abd563,"The Resealable Bag v1 won't close, goes stale in Pacific Northwest",Soda Pop,Resealable Bag v1,Pacific Northwest,Seal Failure,Email,2026-01-28T14:00:00,0.85,False,
da9702c0-8bc3-481b-ae55-5073126d2be3,Resealable Bag v2 - New Lid arrived torn,Soda Pop,Resealable Bag v2 - New Lid,Pacific Northwest,Damaged Pack,Email,2026-01-28T14:03:00,0.68,False,
08b86ba3-ad73-415a-bc3b-2f30b1d7600b,Resealable Bag v1 arrived torn,Crunchy Chips,Resealable Bag v1,Northeast,Damaged Pack,Amazon Review,2026-01-28T14:08:00,0.83,False,
01eca04a-dfd0-403e-8765-c53e9b05fc0e,Resealable Bag v2 - New Lid half empty - Cookies Pack,Cookies Pack,Resealable Bag v2 - New Lid,Pacific Northwest,Low Fill,Twitter,2026-01-28T14:15:00,0.85,False,
cf4204a3-98e7-4a52-bcb7-b8e4fa3832c1,Can 330ml leaking in transit to Pacific Northwest,Soda Pop,Can 330ml,Pacific Northwest,Leaking,Amazon Review,2026-01-28T14:21:00,0.93,False,
b5fb90e3-41f6-4f3b-afaf-b7590087fb9c,Ordered Soda Pop got wrong flavor,Soda Pop,Can 330ml,Texas,Wrong Flavor,Email,2026-01-28T14:27:00,0.6,False,
efa4c250-7d02-41e7-969e-488caa51b86b,Ordered Cookies Pack got wrong flavor,Cookies Pack,Box 200g,Pacific Northwest,Wrong Flavor,Call Center,2026-01-28T14:29:00,0.87,False,
9f404681-d48e-4478-8f48-341b65312c38,Soda Pop tastes stale from Texas,Soda Pop,Box 200g,Texas,Stale Taste,Email,2026-01-28T14:38:00,0.61,False,
74e229a9-3206-435b-8c6b-6b5ca94b66e9,Ordered Cookies Pack got wrong flavor,Cookies Pack,Box 200g,Midwest,Wrong Flavor,Call Center,2026-01-28T14:39:00,0.81,False,
70ea0637-8b87-4b80-8993-7edcd488dd36,Box crushed in shipping to Texas,Crunchy Chips,Box 200g,Texas,Damaged Pack,Email,2026-01-28T14:48:00,0.93,False,
0dbff994-dc8c-449a-852f-4eac8b2ae0dd,Can 330ml arrived torn,Granola Bar,Can 330ml,Pacific Northwest,Damaged Pack,Amazon Review,2026-01-28T14:49:00,0.92,False,
25707904-3428-4eab-98d5-cf8dc1705902,Ordered Soda Pop got wrong flavor,Soda Pop,Resealable Bag v2 - New Lid,Midwest,Wrong Flavor,Email,2026-01-28T14:50:00,0.66,False,
08234180-9be9-4584-b7a3-fc0586b70132,Box 200g leaking in transit to Pacific Northwest,Cookies Pack,Box 200g,Pacific Northwest,Leaking,Call Center,2026-01-28T14:50:00,0.67,False,
b24e029d-2c1a-40ba-8f6f-3870d6fd8750,Can 330ml half empty - Crunchy Chips,Crunchy Chips,Can 330ml,Pacific Northwest,Low Fill,Call Center,2026-01-28T14:51:00,0.73,False,
462146d3-7cee-4f8a-bb83-9009d91f466e,Box 200g leaking in transit to Northeast,Granola Bar,Box 200g,Northeast,Leaking,Twitter,2026-01-28T14:52:00,0.79,False,
293e7eac-24d9-4ae6-8e8a-c18b1298c4c2,Resealable Bag v1 half empty - Crunchy Chips,Crunchy Chips,Resealable Bag v1,California,Low Fill,Amazon Review,2026-01-28T15:09:00,0.76,False,
698074d1-2b63-4838-8928-04373a1affe4,Can 330ml leaking in transit to Texas,Soda Pop,Can 330ml,Texas,Leaking,Email,2026-01-28T15:23:00,0.84,False,
053aee6c-ee0f-4c7f-894e-fa1f7f6eab04,Stale Crunchy Chips in Resealable Bag v1,Crunchy Chips,Resealable Bag v1,Texas,Stale Taste,Amazon Review,2026-01-28T15:32:00,0.89,False,
4fe8f121-22c4-4e71-93a0-879f4e0c6521,Resealable Bag v2 - New Lid leaking in transit to Northeast,Soda Pop,Resealable Bag v2 - New Lid,Northeast,Leaking,Twitter,2026-01-28T15:35:00,0.69,False,
fc0454cb-ed55-4b23-a7e7-00df0a302f58,Box crushed in shipping to California,Crunchy Chips,Resealable Bag v1,California,Damaged Pack,Twitter,2026-01-28T15:39:00,0.66,False,
